0.0234806,0.10408654,0,0,0,0,0,0,0.13733483,0.05485811,0.22662422,0.07989062,0.01569822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03656903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01476752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01794388,0.01375506,0,0,0,0
0.01258336,0.10712292,0,0,0,0,0,0,0.09283768000000001,0,0.01367674,0,0.01294179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06958781,0.04647182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.23421064,0,0,0,0,0,0,0,0,0,0,0.23155328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.04938286,0,0,0,0.0522943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01995207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09559112,0,0,0,0.43077069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0.01361886,0,0,0,0.04021166,0.08770998000000001,0.02944283,0.054376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01531226,0.0125697,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02117768,0,0.05245888,0,0,0,0,0,0.6285416700000001,0.49047523,0,0,0,0,0.01942493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18238747,0.23893223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0207539,0.04301481,0,0,0,0.16208563,0.04741901,0.23330531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01019249,0,0,0,0,0,0.1046154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01298752,0,0,0,0,0,0,0.13224013,0.06454894999999999,0,0.02721931,0,0
0,0,0,0,0,0,0,0,0,0.01467057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828684,0.03297684,0,0,0,0
0.01850111,0.29860701,0.0274858,0,0.01122142,0,0,0,-0,0,0.07622601,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.01019741,0,0,0,0,0,0,0,0.23071438,0.27102959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02338037,0.03287289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01705888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.01326379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02309371,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14103726,0.09948036,0.06191901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02187893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01708555,0.05245074,0.01100112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01646754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990097,0,0,0,0,0,0,0,0,0,0,0.02065248,0.03270513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01523882,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01476738,0.26043347,0.3234043,0.10548334,0,0,0,0,0,0.01727086,0,0,0,0,0,0,0,0.01383514,0,0.01316524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126947,0,0.01402565,0,0,0,0.06682336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1131482,0
0.01924081,0,0.04021371,0,0,0,0,0,0.01716823,0.03258418,0,0,0,0,0,0.01307158,0,0,0,0,0,0,0,0,0,0.02171585,0.02760025,0,0,0,0,0.01034137,0.02490263,0,0.04453098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124944,0,0,0,0,0,0,0,0,0,0,0.0125257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36408761,0
0,0,0,0,0,0,0,0,0.0121557,0,0,0,0,0.01203248,0,0,0,0.02419469,0.09107495,0,0,0,0,0,0,0,0.01138132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01415257,0,0,0,0.02043572,0.01481007,0,0.01227193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02230718,0,0,0,0,0,0,0,0,0,0.01562957,0,0,0.13451274,0.01326158,0,0.03004403,0,0.05016631,0.05323061,0,0,0.01055267,0.01621388,0,0,0,0,0,0
0.04709915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18577312,0,0,0.01125517,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.02572975,0,0,0,0.01673316,0,0,0.08925747000000001,0.12905609,0,0.04142745,0.01367038,0.01765966,0.02582886,0.05247254,0,0,0,0.03467288,0,0.04498749,0,0.01072691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01127908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01498318,0,0.17235121,0.25410389,0.2297349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0180904,0,0,0,0,0,0,0,0.0331243,0.02283656,0.29117977,0.38589263,0.26241599,0.05021413,0.09359953,0,0,0.02591093,0.1337785,0,0,0,0,0.01164836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07881367,0,0.03195306,0,0,0.17608056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01023147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09153143,0.01899973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02288906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05276877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13684541,0,0,0,0,0,0,0,0,0,0,0,0
0.06622415,0,0.01595098,0.01810671,0,0,0.01284006,0,0,0,0,0,0.01970706,0,0.03888703,0.02819955,0.01224692,0.01690992,0.02940699,0,0,0,0.01116119,0,0,0.01293225,0.08889291000000001,0,0.01279081,0,0,0,0,0,0,0.01783156,0,0,0,0,0,0,0,0,0,0,0,0.02228308,0,0,0,0,0,0,0,0,0,0,0,0.02581633,0,0,0.01860399,0,0.01125336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01426308,0.01719583,0.0621045,0
0.03064599,0,0.01846418,0.03850415,0.11028534,0.02351925,0.14775074,0.01532223,0,0,0,0,0.01666396,0,0.01683763,0,0.03320815,0,0,0.09568005,0.02950259,0.6317132600000001,0.02414724,0.02205182,0.02773628,0,0,0.02803556,0.15679318,0,0.0111525,0,0.0418762,0.02133902,0.03583382,0.03105526,0,0,0.01405956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005581,0,0,0,0,0,0,0,0.01114773,0.01154945,0,0.02099395,0.01345528,0.07348457999999999,0.07981679999999999,0.02320894,0.02308925,0.01232572,0,0,0,0,0.11642073,0.07753377,0.24695337,0.02802739,0,0,0,0,0,0,0.01057828,0,0.0113873,0,0,0,0,0,0,0.01520111,0,0,0.01577327,0.01149326,0,0.01801764
0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08684213,0,0,0,0,0,0,0,0.03831945,0,0.03623617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01419296,0,0.02460638,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01047149,0,0,0,0.01132066,0,0,0,0.0152063,0.02610709,0,0,0,0,0,0.02809798,0,0.02588004,0.04093285,0,0,0,0,0,0,0.03319832,0.02702855,0,0,0.19831625,0.036392,0.04123434,0.01579396,0,0,0,0,0,0,0,0,0.01303639,0,0,0,0.01274006,0,0.02308702,0.01563836,0,0.06837670999999999,0.06319189,0.06107754,0.06223718,0.04191828,0.03195215,0.01714979,0.01244536,0.02427197,0,0.01005608,0.03191356,0.0683676,0.01075347,0.02293149,0.01554716,0.02012921,0,0,0.04213915,0,0,0,0,0,0,0,0,0,0,0,0.01154561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01841887,0.01440379
0,0,0.00986973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04888863,0.03203342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160023,0,0.01611605,0,0,0,0,0.01543868,0,0.01021505,0,0.0140708,0.02631336,0.01795899,0.01153206,0.00996997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03846688,0,0,0,0,0,0,0.01121687,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16488578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.02230942,0,0,0,0,0,0.01812682,0,0,0,0,0,0,0,0,0,0.01186526,0,0,0,0,0,0,0.05324476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01430398,0,0,0,0,0.0405018,0.01429531,0,0,0,0,0.01751395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02502164,0.03001609,0.0837096,0.05464168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04456072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01089326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01455526,0,0,0,0,0,0,0,0,0,0,0,0.02042788,0.0185549,0.02068509,0.05997709,0.01528868,0,0.01676444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102221,0.01265053,0,0.01753091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4160146,0.34029053,0.13430983,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.01099248,0,0,0,0,0,0,0,0.02243638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02040112,0,0,0,0.25095757,0.06450998,0.55677794,0,0,0.1452117,0.15299484,0.04567959,0.04342447,0.07217434,0.01019947,0.03183443,0,0.02387863,0.02660927,0.01121835,0,0,0,0,0,0.02180868,0.1010557,0.02149545,0,0,0.02180153,0.01235441,0.02104664,0.02660362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01745417,0,0.03647458,0.03270923,0.05812818,0.009999040000000001,0.01296025,0,0,0,0,0,0,0,0,0,0.0228489,0.02710961,0.01087225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02723566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08729874,0.06190871,0.01993354,0.01511854,0,0,0,0,0,0.04142527,0,0,0,0,0,0,0.01030726,0.03568396,0.0123007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0.03241632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01027096,0.01133906,0,0.01016868,0,0,0.20168322,0.48693172,-0,0,0,0,0,-0,0,0,0.13232078,0,0,0,0.0239329,0,0,-0,0,0,0,0,0.01979149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03043762,0.09426452,0.03431545,0.02889422,0.01521527,0.0286365,0,0.05152117,0.0171322,0.06904128,0.05321471,0.0349219,0.02346196,0.01039847,0.05453611,0,0,0.02438707,0.01431835,0.01353254,0.02098652,0.01864008,0,0,0,0.03434035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01067284,0,0,0,0.08135306000000001,0.0928934,0.03726256,0.06363555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.02155926,0.02554619,0,0.07786745000000001,0,0,0,0,0.01576017,0.0456256,0,0,0,0,0.01173569,0,0,0,0,0.01375785,0.01687895,0,0,0,0.03203322,0.01064018,0,0.01040893,0.01333815,0.01390955,0,0,0.00985745,0,0,0,0.06283323,0.06395993,0.03973442,0.03888024,0.04738833,0.04890546,0.03008701,0.01697323,0.02095412,0.04122276,0.03587867,0.0206133,0.01063801,0.03206743,0,0,0.01395667,0.04231654,0,0.01659151,0.01602298,0.02604096,0.0833243,0.01263451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21142651,0.03677089,0,0.01407036,0,0,0,0.03531117,0,0,0,0,0,0,0,0.03721681,0.01019295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04085662,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15630927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03396998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01072476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02260948,0.01718747,0.07061574,0,0.01686601,0,0,0.02305265,0,0,0,0,0,0,0.01320392,0.01305652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01593261,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18531689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01546446,0,0,0,0,0,0,0.03664454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03195799,0.02066122,0,0.01723831,0.14230952,0.01685816,0,0.04632661,0.02193669,0.04338203,0,0.01693069,0.02571098,0.01390464,0.02677363,0.02523024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01858505,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07890388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
